function_name,replica_id,request_id,probe_simtime,probe_t_exec,inv_t_start,inv_t_exec,inv_node,t_exec_match,simtime_match
autoscale-python-pi,1683514322544,287,10.850204758445358,0.2,10.850204758445358,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,295,11.05432080634144,0.2,11.05432080634144,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,303,11.351025704079342,0.2,11.351025704079342,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,311,11.722826174323771,0.2,11.722826174323771,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,319,11.898376434790473,0.2,11.898376434790473,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,327,11.984427104240998,0.2,11.984427104240998,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,335,12.150353706105816,0.2,12.150353706105816,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,343,12.465677688466036,0.2,12.465677688466036,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,351,12.640104102369268,0.2,12.640104102369268,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,359,13.063252009881683,0.2,13.063252009881683,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,367,13.254130996158024,0.2,13.254130996158024,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,375,13.397833552724357,0.2,13.397833552724357,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,383,13.559002751632475,0.2,13.559002751632475,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,391,13.79091660327449,0.2,13.79091660327449,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,399,13.944689963740764,0.2,13.944689963740764,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,407,14.117045779306144,0.2,14.117045779306144,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,415,14.22006809347969,0.2,14.22006809347969,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,423,14.425086629914714,0.2,14.425086629914714,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,431,14.541752485600854,0.2,14.541752485600854,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,439,14.695419200636215,0.2,14.695419200636215,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,447,14.836615823897972,0.2,14.836615823897972,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,455,15.036437938033131,0.2,15.036437938033131,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,463,15.227537918493882,0.2,15.227537918493882,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,471,15.386157785363286,0.2,15.386157785363286,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,479,15.492771748717368,0.2,15.492771748717368,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,487,15.688697922158818,0.2,15.688697922158818,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,495,15.86186549736732,0.2,15.86186549736732,0.20000000000000107,server_0,True,True
autoscale-python-pi,1683514322544,503,16.08297311925868,0.2,16.08297311925868,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,511,16.205529103143142,0.2,16.205529103143142,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,519,16.328137975973558,0.2,16.328137975973558,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,527,16.522043317673983,0.2,16.522043317673983,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,535,16.755703417602202,0.2,16.755703417602202,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,543,16.964785502001565,0.2,16.964785502001565,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,551,17.172230495140457,0.2,17.172230495140457,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,559,17.449916039921327,0.2,17.449916039921327,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,567,17.62909536290628,0.2,17.62909536290628,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,575,17.86253583285048,0.2,17.86253583285048,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,583,18.06296659859393,0.2,18.06296659859393,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,591,18.338583128022293,0.2,18.338583128022293,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,599,18.49167295265534,0.2,18.49167295265534,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,607,18.704483311003298,0.2,18.704483311003298,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,615,18.832881431164573,0.2,18.832881431164573,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,623,18.985657016533978,0.2,18.985657016533978,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,631,19.13746135146968,0.2,19.13746135146968,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,639,19.34431494246778,0.2,19.34431494246778,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,647,19.595968287254337,0.2,19.595968287254337,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,655,19.895257480651367,0.2,19.895257480651367,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,663,20.195509564941737,0.2,20.195509564941737,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,671,20.55881694462767,0.2,20.55881694462767,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,679,20.823353031864308,0.2,20.823353031864308,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,687,20.912803691467847,0.2,20.912803691467847,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,695,21.06201187608482,0.2,21.06201187608482,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,703,21.220699287582455,0.2,21.220699287582455,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,711,21.309769459710378,0.2,21.309769459710378,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,719,21.55175689193703,0.2,21.55175689193703,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,727,21.68187000770828,0.2,21.68187000770828,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,735,21.82089516598051,0.2,21.82089516598051,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,743,22.179552693671717,0.2,22.179552693671717,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,751,22.406574910729525,0.2,22.406574910729525,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,759,22.557421821369246,0.2,22.557421821369246,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,767,22.743336438288424,0.2,22.743336438288424,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,775,23.00953527487615,0.2,23.00953527487615,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,783,23.260645672965293,0.2,23.260645672965293,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,791,23.625999021000172,0.2,23.625999021000172,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,799,23.71371161101098,0.2,23.71371161101098,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,807,24.044456491598343,0.2,24.044456491598343,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,815,24.173856396621318,0.2,24.173856396621318,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,823,24.315957914460075,0.2,24.315957914460075,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,831,24.492931080067287,0.2,24.492931080067287,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,839,24.81821122026773,0.2,24.81821122026773,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,847,25.071801768311254,0.2,25.071801768311254,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,855,25.255544796333986,0.2,25.255544796333986,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,863,25.501500332073363,0.2,25.501500332073363,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,871,25.73308286124502,0.2,25.73308286124502,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,879,25.900795210664736,0.2,25.900795210664736,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,887,26.058397922798928,0.2,26.058397922798928,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,895,26.333219128140716,0.2,26.333219128140716,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,903,26.55094110708634,0.2,26.55094110708634,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,911,26.756581207768345,0.2,26.756581207768345,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,919,26.948334871721713,0.2,26.948334871721713,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,927,27.02435640855264,0.2,27.02435640855264,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,935,27.21582793653373,0.2,27.21582793653373,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,943,27.43387172360508,0.2,27.43387172360508,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,951,27.712852491711793,0.2,27.712852491711793,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,959,27.878052344430138,0.2,27.878052344430138,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,967,28.11789441551987,0.2,28.11789441551987,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,975,28.39134544521855,0.2,28.39134544521855,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,983,28.63546962417479,0.2,28.63546962417479,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,991,28.826664095871575,0.2,28.826664095871575,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,999,28.98518737463757,0.2,28.98518737463757,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1007,29.151205249459114,0.2,29.151205249459114,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1015,29.36504772538272,0.2,29.36504772538272,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1023,29.563234490186378,0.2,29.563234490186378,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1031,29.68684090201026,0.2,29.68684090201026,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1039,29.9304298344278,0.2,29.9304298344278,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1047,30.05783955937755,0.2,30.05783955937755,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1055,30.28674619605891,0.2,30.28674619605891,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1063,30.418160959972237,0.2,30.418160959972237,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1071,30.71573144713701,0.2,30.71573144713701,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1079,31.039898366591355,0.2,31.039898366591355,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1087,31.199578417340554,0.2,31.199578417340554,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1095,31.44674624418918,0.2,31.44674624418918,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1103,31.572150135123714,0.2,31.572150135123714,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1111,31.723068131427233,0.2,31.723068131427233,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1119,31.896900666670273,0.2,31.896900666670273,0.1999999999999993,server_0,True,True
autoscale-python-pi,1683514322544,1127,32.03827763017711,0.2,32.03827763017711,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1135,32.25811899824855,0.2,32.25811899824855,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1143,32.39597247674946,0.2,32.39597247674946,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1151,32.67331696136523,0.2,32.67331696136523,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1159,32.976952848014776,0.2,32.976952848014776,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1167,33.2046459421812,0.2,33.2046459421812,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1175,33.40798416714846,0.2,33.40798416714846,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1183,33.52830689459544,0.2,33.52830689459544,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1191,33.82255659265168,0.2,33.82255659265168,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1199,34.07109347618862,0.2,34.07109347618862,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1207,34.15099635237916,0.2,34.15099635237916,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1215,34.28282375398968,0.2,34.28282375398968,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1223,34.473222579469905,0.2,34.473222579469905,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1231,34.62835211477978,0.2,34.62835211477978,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1239,34.86208204404172,0.2,34.86208204404172,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1247,34.98272377084593,0.2,34.98272377084593,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1255,35.11744078625534,0.2,35.11744078625534,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1263,35.41087075203339,0.2,35.41087075203339,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1271,35.565510820242594,0.2,35.565510820242594,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1279,35.667332182722156,0.2,35.667332182722156,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1287,35.83052235199654,0.2,35.83052235199654,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1295,36.15230413641883,0.2,36.15230413641883,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1303,36.26838147706244,0.2,36.26838147706244,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1311,36.40046979922093,0.2,36.40046979922093,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1319,36.53808466589971,0.2,36.53808466589971,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1327,36.72151773130386,0.2,36.72151773130386,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1335,36.98281048734297,0.2,36.98281048734297,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1343,37.24145846056818,0.2,37.24145846056818,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1351,37.4295408865166,0.2,37.4295408865166,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1359,37.621135838969494,0.2,37.621135838969494,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1367,37.92722107842273,0.2,37.92722107842273,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1375,38.166911966333544,0.2,38.166911966333544,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1383,38.39675397261885,0.2,38.39675397261885,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1391,38.679330037361424,0.2,38.679330037361424,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1399,38.802878728930104,0.2,38.802878728930104,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1407,38.930681053599834,0.2,38.930681053599834,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1415,39.102140788466635,0.2,39.102140788466635,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1423,39.24847310599098,0.2,39.24847310599098,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1431,39.45920562391159,0.2,39.45920562391159,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1439,39.71014746002332,0.2,39.71014746002332,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1447,39.954782156422525,0.2,39.954782156422525,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1455,40.11806862710081,0.2,40.11806862710081,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1463,40.32589211429389,0.2,40.32589211429389,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1471,40.71554267248658,0.2,40.71554267248658,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1479,40.88033410508677,0.2,40.88033410508677,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1487,41.17269766726986,0.2,41.17269766726986,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1495,41.43449312790532,0.2,41.43449312790532,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1503,41.665477084843054,0.2,41.665477084843054,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1511,41.88460977943939,0.2,41.88460977943939,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1519,42.0046619600224,0.2,42.0046619600224,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1527,42.236216936521416,0.2,42.236216936521416,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1535,42.46010039598487,0.2,42.46010039598487,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1543,42.63318813746927,0.2,42.63318813746927,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1551,42.867213795534624,0.2,42.867213795534624,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1559,42.97504241761727,0.2,42.97504241761727,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1567,43.232865428655245,0.2,43.232865428655245,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1575,43.354996129516955,0.2,43.354996129516955,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1583,43.575396646643625,0.2,43.575396646643625,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1591,43.712996752183464,0.2,43.712996752183464,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1599,43.82065599828657,0.2,43.82065599828657,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1607,44.09848538593938,0.2,44.09848538593938,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1615,44.206104707650226,0.2,44.206104707650226,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1623,44.4444174433391,0.2,44.4444174433391,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1631,44.725365755884255,0.2,44.725365755884255,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1639,44.852586772957245,0.2,44.852586772957245,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1647,44.99964142951777,0.2,44.99964142951777,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1655,45.1787369245718,0.2,45.1787369245718,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1663,45.33167714744882,0.2,45.33167714744882,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1671,45.50217821497071,0.2,45.50217821497071,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1679,45.63151436947642,0.2,45.63151436947642,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1687,45.80361760120888,0.2,45.80361760120888,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1695,46.0512750780613,0.2,46.0512750780613,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1703,46.23971984543228,0.2,46.23971984543228,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1711,46.40479524746692,0.2,46.40479524746692,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1719,46.703848100109376,0.2,46.703848100109376,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1727,46.93739714094953,0.2,46.93739714094953,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1735,47.08206506441914,0.2,47.08206506441914,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1743,47.22322775326473,0.2,47.22322775326473,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1751,47.66432198540239,0.2,47.66432198540239,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1759,47.814607204733186,0.2,47.814607204733186,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1767,48.13797230626381,0.2,48.13797230626381,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1775,48.4079388876539,0.2,48.4079388876539,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1783,48.62409059570714,0.2,48.62409059570714,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1791,48.76430747433426,0.2,48.76430747433426,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1799,48.90367984125253,0.2,48.90367984125253,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1807,49.00089217619341,0.2,49.00089217619341,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1815,49.13967254329095,0.2,49.13967254329095,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1823,49.369707779851545,0.2,49.369707779851545,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1831,49.50190064095007,0.2,49.50190064095007,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1839,49.69201438478389,0.2,49.69201438478389,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1847,50.06234513244474,0.2,50.06234513244474,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1855,50.35812599634925,0.2,50.35812599634925,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1863,50.47654036331526,0.2,50.47654036331526,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1871,50.56264811188057,0.2,50.56264811188057,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1879,50.72789522301471,0.2,50.72789522301471,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1887,50.86814306732562,0.2,50.86814306732562,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1895,51.038093388033985,0.2,51.038093388033985,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1903,51.186595297680185,0.2,51.186595297680185,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1911,51.33294693672476,0.2,51.33294693672476,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1919,51.44279249295399,0.2,51.44279249295399,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1927,51.7615488324822,0.2,51.7615488324822,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1935,51.82693284965452,0.2,51.82693284965452,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1943,52.00827506039703,0.2,52.00827506039703,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1951,52.13380624732828,0.2,52.13380624732828,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1959,52.372398138983336,0.2,52.372398138983336,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1967,52.68258677345087,0.2,52.68258677345087,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1975,52.828693755435026,0.2,52.828693755435026,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1983,53.09990795479517,0.2,53.09990795479517,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1991,53.394856902314935,0.2,53.394856902314935,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514322544,1999,53.538473160698715,0.2,53.538473160698715,0.20000000000000284,server_0,True,True
autoscale-python-pi,1683514558624,61,4.639028850100458,0.2,4.639028850100458,0.20000000000000018,server_0,True,True
autoscale-python-pi,1683514558624,69,4.886324235443057,0.2,4.886324235443057,0.20000000000000018,server_0,True,True
autoscale-python-pi,1683514558624,77,5.068906428174314,0.2,5.068906428174314,0.20000000000000018,server_0,True,True
autoscale-python-pi,1683514558624,85,5.2852911376669125,0.2,5.2852911376669125,0.20000000000000018,server_0,True,True
autoscale-python-pi,1683514558624,93,5.525526563274694,0.2,5.525526563274694,0.20000000000000018,server_0,True,True
autoscale-python-pi,1683514558624,101,5.896355454753063,0.2,5.896355454753063,0.20000000000000018,server_0,True,True
