time,simtime,t_exec,function_name,request_id,node_name,replica_id
2026-07-07 18:18:40.524294,9.420656342088192,0.2,autoscale-python-pi,220,server_0,1683514715792
2026-07-07 18:18:40.524317,9.429925693414953,0.2,autoscale-python-pi,221,server_0,1683514558624
2026-07-07 18:18:40.524338,9.430557830305863,0.2,autoscale-python-pi,222,server_0,1683514562272
2026-07-07 18:18:40.524369,9.437448281378002,0.2,autoscale-python-pi,223,server_0,1683514322544
2026-07-07 18:18:40.524399,9.453192490075729,0.2,autoscale-python-pi,224,server_0,1683514916944
2026-07-07 18:18:40.524419,9.454289144703715,0.2,autoscale-python-pi,225,server_0,1683514918848
2026-07-07 18:18:40.524461,9.52966363192548,0.2,autoscale-python-pi,226,server_0,1683514605056
2026-07-07 18:18:40.524481,9.540890968019696,0.2,autoscale-python-pi,227,server_0,1683514712912
2026-07-07 18:18:40.524501,9.5489885134885,0.2,autoscale-python-pi,228,server_0,1683514715792
2026-07-07 18:18:40.524525,9.55052352717153,0.2,autoscale-python-pi,229,server_0,1683514558624
2026-07-07 18:18:40.524546,9.55214338288581,0.2,autoscale-python-pi,230,server_0,1683514562272
2026-07-07 18:18:40.524575,9.557192904858827,0.2,autoscale-python-pi,231,server_0,1683514322544
2026-07-07 18:18:40.524605,9.617904439933618,0.2,autoscale-python-pi,232,server_0,1683514916944
2026-07-07 18:18:40.524634,9.622036411271031,0.2,autoscale-python-pi,233,server_0,1683514918848
2026-07-07 18:18:40.524680,9.643109253806971,0.2,autoscale-python-pi,234,server_0,1683514605056
2026-07-07 18:18:40.524719,9.662907047453238,0.2,autoscale-python-pi,235,server_0,1683514712912
2026-07-07 18:18:40.524749,9.735011866521264,0.2,autoscale-python-pi,236,server_0,1683514715792
2026-07-07 18:18:40.524775,9.7367138362806,0.2,autoscale-python-pi,237,server_0,1683514558624
2026-07-07 18:18:40.524843,9.76013380482217,0.2,autoscale-python-pi,238,server_0,1683514562272
2026-07-07 18:18:40.524864,9.765211321461479,0.2,autoscale-python-pi,239,server_0,1683514322544
2026-07-07 18:18:40.524884,9.768741861174005,0.2,autoscale-python-pi,240,server_0,1683514916944
2026-07-07 18:18:40.524903,9.770588989544871,0.2,autoscale-python-pi,241,server_0,1683514918848
2026-07-07 18:18:40.524956,9.849743385276785,0.2,autoscale-python-pi,242,server_0,1683514605056
2026-07-07 18:18:40.524988,9.865835110823884,0.2,autoscale-python-pi,243,server_0,1683514712912
2026-07-07 18:18:40.525008,9.883337732775644,0.2,autoscale-python-pi,244,server_0,1683514715792
2026-07-07 18:18:40.525036,9.889452129293034,0.2,autoscale-python-pi,245,server_0,1683514558624
2026-07-07 18:18:40.525058,9.924259324349539,0.2,autoscale-python-pi,246,server_0,1683514562272
2026-07-07 18:18:40.525098,9.937251217748075,0.2,autoscale-python-pi,247,server_0,1683514322544
2026-07-07 18:18:40.525155,9.993122867249943,0.2,autoscale-python-pi,248,server_0,1683514916944
2026-07-07 18:18:40.525401,10.003526101368049,0.2,autoscale-python-pi,249,server_0,1683514918848
2026-07-07 18:18:40.525430,10.032577980242381,0.2,autoscale-python-pi,250,server_0,1683514605056
2026-07-07 18:18:40.525475,10.06212542686561,0.2,autoscale-python-pi,251,server_0,1683514712912
2026-07-07 18:18:40.525547,10.132632485290477,0.2,autoscale-python-pi,252,server_0,1683514715792
2026-07-07 18:18:40.525579,10.141213895235982,0.2,autoscale-python-pi,253,server_0,1683514558624
2026-07-07 18:18:40.525608,10.142330416006219,0.2,autoscale-python-pi,254,server_0,1683514562272
2026-07-07 18:18:40.525632,10.15799313635893,0.2,autoscale-python-pi,255,server_0,1683514322544
2026-07-07 18:18:40.525678,10.205799053182695,0.2,autoscale-python-pi,256,server_0,1683514916944
2026-07-07 18:18:40.525708,10.219269893000842,0.2,autoscale-python-pi,257,server_0,1683514918848
2026-07-07 18:18:40.525735,10.231930843000262,0.2,autoscale-python-pi,258,server_0,1683514605056
2026-07-07 18:18:40.525780,10.262840735972398,0.2,autoscale-python-pi,259,server_0,1683514712912
2026-07-07 18:18:40.525802,10.266046379963043,0.2,autoscale-python-pi,260,server_0,1683514715792
2026-07-07 18:18:40.525831,10.296603675411589,0.2,autoscale-python-pi,261,server_0,1683514558624
2026-07-07 18:18:40.525858,10.301155432486182,0.2,autoscale-python-pi,262,server_0,1683514562272
2026-07-07 18:18:40.525894,10.303485789446905,0.2,autoscale-python-pi,263,server_0,1683514322544
2026-07-07 18:18:40.525920,10.331112679847513,0.2,autoscale-python-pi,264,server_0,1683514916944
2026-07-07 18:18:40.525994,10.380620959783998,0.2,autoscale-python-pi,265,server_0,1683514918848
2026-07-07 18:18:40.526035,10.40840097612647,0.2,autoscale-python-pi,266,server_0,1683514605056
2026-07-07 18:18:40.526079,10.428600703236132,0.2,autoscale-python-pi,267,server_0,1683514712912
2026-07-07 18:18:40.526118,10.437952059384857,0.2,autoscale-python-pi,268,server_0,1683514715792
2026-07-07 18:18:40.526150,10.465593532166283,0.2,autoscale-python-pi,269,server_0,1683514558624
2026-07-07 18:18:40.526247,10.485580994944502,0.2,autoscale-python-pi,270,server_0,1683514562272
2026-07-07 18:18:40.526356,10.511055652031379,0.2,autoscale-python-pi,271,server_0,1683514322544
2026-07-07 18:18:40.526393,10.541365375867917,0.2,autoscale-python-pi,272,server_0,1683514916944
2026-07-07 18:18:40.526416,10.542363785546335,0.2,autoscale-python-pi,273,server_0,1683514918848
2026-07-07 18:18:40.526451,10.555804201883179,0.2,autoscale-python-pi,274,server_0,1683514605056
2026-07-07 18:18:40.526471,10.559289958254322,0.2,autoscale-python-pi,275,server_0,1683514712912
2026-07-07 18:18:40.526493,10.56674424223075,0.2,autoscale-python-pi,276,server_0,1683514715792
2026-07-07 18:18:40.526534,10.6107654083452,0.2,autoscale-python-pi,277,server_0,1683514558624
2026-07-07 18:18:40.526559,10.616543349560015,0.2,autoscale-python-pi,278,server_0,1683514562272
